rw_x,rw_y,re_x,re_y,rs_x,rs_y,label
0.9426647827956295,0.1276762179340385,0.9422649666831578,0.2776756850900128,0.7976651455111592,0.23778970112288444,0
1.094151305536379,0.28254133312565616,0.94518761052254,0.2649396977520911,0.7976651455111592,0.23778970112288444,1
0.5496291784771901,0.5254523171908742,0.6956284861520385,0.49104007869255906,0.702710849595231,0.34120737155537045,0
0.9789683938816572,0.2283893017373987,0.8350013853139902,0.27050225038834536,0.702710849595231,0.34120737155537045,1
0.418354400030736,0.08095245545744505,0.5390823668056786,0.16997356552909246,0.5147093275778525,0.31798016997226874,0
0.21892735889387588,0.26786668573338396,0.36671054649932927,0.29355967040179815,0.5147093275778525,0.31798016997226874,1
0.6297791433479881,0.6945142155648114,0.6664730492432722,0.549071590209835,0.70529516223067,0.4041825169738117,0
0.852409173308441,0.14466742114400677,0.7650327907192701,0.26659103561483366,0.70529516223067,0.4041825169738117,1
0.5696754498622888,0.1654748456554434,0.44633617459410696,0.2508412510870865,0.45913881910373383,0.40029389339748567,0
0.7504433682271239,0.46802533476446573,0.607456593848912,0.4226956275856814,0.45913881910373383,0.40029389339748567,1
0.8560926959130623,0.879888552495713,0.8366665449151038,0.7311517895303838,0.797622869151968,0.5863222642846553,0
0.6001585870516469,0.811724441269577,0.7042322395451587,0.7037028005828156,0.797622869151968,0.5863222642846553,1
0.5040408314303632,0.7174322925628347,0.47824957528882295,0.5696662237018087,0.6150085262512155,0.5080465082556472,0
0.5155002852879358,0.22542400843087887,0.5582174040425982,0.3692129084381467,0.6150085262512155,0.5080465082556472,1
0.8000617798389,0.6109753454830338,0.7519024251319132,0.4689166373578132,0.7206808302954937,0.32220190730022674,0
1.0138236628737691,0.2690533019988938,0.8641080585330527,0.2782857348794529,0.7206808302954937,0.32220190730022674,1
0.36957445371199926,0.519657143173967,0.3467571055253048,0.371402738107112,0.32421991232829606,0.22310548620135107,0
0.1662347665667464,0.47710738828751686,0.23551093236135512,0.344062986478204,0.32421991232829606,0.22310548620135107,1
0.790467476899495,0.6780082196633562,0.8339200866950744,0.534439871125271,0.6840385614954838,0.5404004418902626,0
0.9805144618870649,0.4947156981969902,0.8325708856058125,0.5194684402090026,0.6840385614954838,0.5404004418902626,1
0.4451986980918674,0.5602158944507508,0.29527368073477916,0.5649581692716341,0.31957202749284114,0.41693928417643766,0
0.02265981016303345,0.3789637436932344,0.17238617423173586,0.3880200068721829,0.31957202749284114,0.41693928417643766,1
0.7587096133462136,0.2532978770870018,0.6651419090849029,0.13605844379227833,0.5925337271038649,0.26731411761024504,0
0.7707208694441846,0.02910997310129393,0.66607886245752,0.13658113376220254,0.5925337271038649,0.26731411761024504,1
0.3629250674118331,0.7733334567273711,0.4060403052714439,0.6296634310981217,0.43622272047091337,0.4827313998294877,0
0.13876319869129003,0.5214671770269196,0.2877620719738544,0.5041658545189052,0.43622272047091337,0.4827313998294877,1
0.276136932028491,0.5099538634048164,0.26030268297937376,0.3607919495090416,0.23944242924201495,0.2122495319509144,0
0.37041814687241503,0.47961103790060244,0.3215085676005955,0.33780887622648126,0.23944242924201495,0.2122495319509144,1
0.5805128408433455,0.41127559286447507,0.44197582553157533,0.46878642131013676,0.550636587275894,0.5721926051539689,0
0.8440406947568357,0.5166794630406906,0.70002032406882,0.558609557565823,0.550636587275894,0.5721926051539689,1
0.7154718212295421,0.2749112870529868,0.7183654879294115,0.42488337343251964,0.5976660862791892,0.335823537135352,0
0.8513890293205323,0.49449988467728334,0.7301295728514446,0.4062041077860784,0.5976660862791892,0.335823537135352,1
0.6737459906473833,0.5308225146186475,0.6520567967333543,0.38239886802768264,0.6556679277743646,0.2324423418855882,0
0.4113876981920865,0.06102441088467202,0.5247079349009307,0.15930220060468714,0.6556679277743646,0.2324423418855882,1
0.5663563355328969,0.7224895697584997,0.427672923311177,0.6653326701352652,0.4126920824985857,0.516082630240638,0
0.13385068060966285,0.6260867531210922,0.2710499774748173,0.5654538170243864,0.4126920824985857,0.516082630240638,1
0.37399915384468163,0.6539864054085797,0.30917552954648103,0.5187166832500503,0.2658678842461285,0.3751045394092913,0
0.14499330700984148,0.10276666664160314,0.18945870249584207,0.246024576036769,0.2658678842461285,0.3751045394092913,1
0.4763435410477203,0.3734287210428644,0.42178992956691236,0.5131566834355117,0.5601169204495385,0.5711708506135196,0
0.5402161901366193,0.2720704777362686,0.5561309901487507,0.4212238187668129,0.5601169204495385,0.5711708506135196,1
0.3692331532450671,0.559166462230095,0.3498939015765798,0.4104183753687747,0.3227385712146536,0.2628968920758839,0
0.12130587231436869,0.48236770686125535,0.23508460918816926,0.3846211006009741,0.3227385712146536,0.2628968920758839,1
0.5674429211645463,0.13088130229966888,0.5307086429496365,0.27631373611011434,0.6804633346689124,0.26773863797279646,0
0.9729777732093643,0.2039104436484455,0.8287465918141649,0.24510954938321947,0.6804633346689124,0.26773863797279646,1
0.6447080334871328,0.40164791928760113,0.6492620892898027,0.5515787719355674,0.7988933978428545,0.541068229575566,0
0.5567349312225092,0.7143632809906015,0.6672099400766771,0.6128976591343713,0.7988933978428545,0.541068229575566,1
0.44173681362782463,0.14659236628159222,0.3514163976562427,0.26635138455879925,0.47292611068791407,0.35430244844640024,0
0.44740626125295435,0.057772093068223285,0.44140414493737745,0.2076519602943931,0.47292611068791407,0.35430244844640024,1
0.4976401472640411,0.4498164568231159,0.6332819369419036,0.3857750257570747,0.6625104769480399,0.5328997770707462,0
0.9607639626043402,0.546613821666249,0.8123094637239926,0.5251368162375376,0.6625104769480399,0.5328997770707462,1
0.4314849854030065,0.22863004204710358,0.5791027944186783,0.20200331747548858,0.6203155567350066,0.34623059721915506,0
0.9004274115071856,0.4503011675910118,0.7557423979027128,0.41072533104554493,0.6203155567350066,0.34623059721915506,1
0.27303817059132085,0.8186241652492993,0.324292481100978,0.6776525523118726,0.3726262016747924,0.5356530753568767,0
0.43729045084672136,0.24273192833795973,0.40689515683782834,0.3896200697997978,0.3726262016747924,0.5356530753568767,1
0.3630867312121069,0.6420160305136472,0.5124585006875859,0.6557300555888882,0.5926629979445179,0.5289734438490552,0
0.7408661558026699,0.7897347327180622,0.6640369000308206,0.6609043579707078,0.5926629979445179,0.5289734438490552,1
0.577242592748148,0.5322176941874537,0.4780303969922329,0.4197146266146539,0.371865757836478,0.5256819300290957,0
0.6691092514716075,0.5626300896509969,0.5215216497612544,0.5358364370185882,0.371865757836478,0.5256819300290957,1
0.2281544715982615,0.7141008740555457,0.2341472713598076,0.5642206340269882,0.21849704212180726,0.4150393003260253,0
0.5114114072959296,0.470046116008003,0.3681180856237664,0.4256949721201848,0.21849704212180726,0.4150393003260253,1
0.5200523286212391,0.700276151538793,0.6241803749366392,0.5923069431016748,0.5333041733149,0.47296912018368703,0
0.7653265880550785,0.6630266421363216,0.6472199857835711,0.5705559413718093,0.5333041733149,0.47296912018368703,1
0.5149523288094806,0.28924519436610324,0.664793731499872,0.28234925064707705,0.5820421339245209,0.40745789582688524,0
0.7943132541771687,0.6166089174144072,0.6760373648680217,0.5243548442895288,0.5820421339245209,0.40745789582688524,1
0.7211815165846198,0.8667460936118356,0.7346149997883277,0.717348832830335,0.7607021272736472,0.5696347110289153,0
1.0295257118047285,0.6999875831924581,0.901056453560373,0.6225560025154172,0.7607021272736472,0.5696347110289153,1
0.11968514416738266,0.6016362712128722,0.26968200294065187,0.6026070225465981,0.353656096294738,0.47831562443168746,0
0.1461955412578087,0.6948391359346776,0.24674370500466564,0.5835284591460818,0.353656096294738,0.47831562443168746,1
0.5780803444252561,0.5640617945179279,0.5280330029824065,0.42265718492367593,0.6476086200803592,0.33209410306553805,0
0.8937874373673804,0.5035181226090866,0.771592272843924,0.41652190563912056,0.6476086200803592,0.33209410306553805,1
0.10952365800744668,0.16131350525221583,0.11342401359086551,0.3112627874323013,0.263387035748157,0.31459325068111643,0
0.2724299034213967,0.01520953702143632,0.2763842641389206,0.1651574047332371,0.263387035748157,0.31459325068111643,1
0.7566497117915438,0.6133597447905382,0.7651325945959249,0.4635998012164064,0.7905081569738321,0.3157617789284817,0
0.883728547730253,0.030764298480812913,0.8327012004295309,0.17181822372733516,0.7905081569738321,0.3157617789284817,1
0.2743317757869082,0.1631767177987755,0.4243107333194149,0.16066428920027695,0.49291192474836426,0.29405797921044435,0
0.7903007133577996,0.28435677148062954,0.6422304516670776,0.3083400490473237,0.49291192474836426,0.29405797921044435,1
0.34770944616573435,0.5479972654586011,0.35195911385651385,0.3980574764614241,0.34727333511246816,0.24813068273341213,0
0.12472246435706254,0.04812787184629384,0.22875247189765535,0.15619154534994723,0.34727333511246816,0.24813068273341213,1
0.7189179229268728,0.7002547859486814,0.7905311404281248,0.568453621010285,0.6407107886153434,0.5611145350525923,0
0.3746995224134164,0.4251733541097849,0.5139694397324361,0.4808859211835917,0.6407107886153434,0.5611145350525923,1
0.9101767737055899,0.5469563483211702,0.7663893794681644,0.5896785352784316,0.7071142796496901,0.4518871620306484,0
0.44286068741923323,0.5937932690730375,0.5763400996904863,0.5253590196088923,0.7071142796496901,0.4518871620306484,1
0.36507145545011865,0.8666765970349553,0.3663792691395288,0.7166822983987944,0.35843678363258946,0.5668927229138092,0
0.07300127505045306,0.4755817883368364,0.2136252787463751,0.5277822632822744,0.35843678363258946,0.5668927229138092,1
0.5572092310940103,0.39952195255332335,0.5587227423145407,0.24952958846839624,0.4216841525074951,0.310524874382115,0
0.18774331638203592,0.12653114751281902,0.31635331712873016,0.203728736257127,0.4216841525074951,0.310524874382115,1
0.4491627600488954,0.561255497091947,0.49454044753641363,0.4182839423046918,0.5449924071810326,0.2770231913226241,0
0.33840680504168597,0.059486104561747966,0.4417249136397058,0.16823061447249144,0.5449924071810326,0.2770231913226241,1
0.9074770745706017,0.5114939766551154,0.7606417142707519,0.5421432338339328,0.6790790469752574,0.4162562555413212,0
0.5007513888086319,0.6569800282063614,0.5962843638815436,0.5413363916597773,0.6790790469752574,0.4162562555413212,1
0.018105308595747688,0.6152603913248468,0.15574105765028307,0.6748959560676826,0.2011556792028169,0.5319361290209205,0
0.44994182568001106,0.6954639111263162,0.3154053722673815,0.6291318472118612,0.2011556792028169,0.5319361290209205,1
0.695129262864128,0.09017339090148024,0.8382294229126086,0.135143872265362,0.7375668251953083,0.24635107266535844,0
0.5602277001871144,0.48787781460119084,0.6429785470800167,0.3627686728948093,0.7375668251953083,0.24635107266535844,1
0.49983930290001294,0.7063143745869347,0.5503797971125365,0.5650852754438973,0.4098679855301546,0.5125835535117815,0
0.25308415535415857,0.2568840924406815,0.3340553806756989,0.3831523017014782,0.4098679855301546,0.5125835535117815,1
0.5473667336539295,0.5670175311473359,0.5980490920010275,0.4258392801581118,0.6366555725273242,0.28089260147462947,0
0.6767736946103025,-0.016408417238750278,0.6575198245896143,0.13235074546804385,0.6366555725273242,0.28089260147462947,1
0.6878048234277935,0.29692818073577837,0.5792676179228403,0.4004640441898278,0.5544910151446444,0.25252446208019935,0
0.7740588308199814,0.04891075155033317,0.6580854510087241,0.14404316019824795,0.5544910151446444,0.25252446208019935,1
0.588329340360262,0.6145687852820387,0.5399106682700694,0.472598252448558,0.39103705561223334,0.4542502974070662,0
0.6801844334622185,0.5262238660984031,0.5314034058543843,0.50713968877904,0.39103705561223334,0.4542502974070662,1
0.5984594760211405,0.4001926643494226,0.5751830427758803,0.5483756851560553,0.42875335968504236,0.5158434256292905,0
0.12876850374401325,0.5133369284037821,0.2787679266995042,0.5137529969314799,0.42875335968504236,0.5158434256292905,1
0.2436504916902408,0.2658071551453713,0.31685557646763474,0.3967308564478267,0.22463365420821224,0.515031816100642,0
0.07390539674395985,0.2558975558665748,0.1542055034267441,0.3825936207886294,0.22463365420821224,0.515031816100642,1
0.3659086185206124,0.4787722911556485,0.4819141519221709,0.38367909360598207,0.5573763853428557,0.5133149348195989,0
0.2835325156203335,0.3917115763875942,0.4234790104516428,0.4457021180076809,0.5573763853428557,0.5133149348195989,1
0.7304952563296886,0.6430616343329512,0.7502322496189888,0.4943658001751036,0.7773822247255437,0.34684333120270117,0
0.9216389157590604,0.6090297218957619,0.858785900184272,0.4728331784992593,0.7773822247255437,0.34684333120270117,1
0.33483997861140796,0.6364939539781063,0.4591734724529154,0.720405707083162,0.5078044680361287,0.5785077639388532,0
0.7006123003316582,0.8075440151802987,0.596875224144151,0.6991991074823949,0.5078044680361287,0.5785077639388532,1
0.5854892487437898,0.22911042612375837,0.5010615030422473,0.35309411761483983,0.39123744875964145,0.2509242732333823,0
