rw_x,rw_y,re_x,re_y,rs_x,rs_y,rh_x,rh_y,label
0.07712230924721059,0.6671275853240707,0.19607773837664555,0.6513286650878021,0.3125132255297651,0.6222980376158419,0.3401933911148585,0.7821602138744987,1
0.7757796173233659,0.534780125992594,0.737224489047888,0.42114253501292986,0.7119080582925563,0.3038434372593218,0.7622085181840833,0.5443075051481993,0
0.7559855183611116,0.6343047163596109,0.7514210438704402,0.5143915578963963,0.7657612750052611,0.3952514816373981,0.7509824126467688,0.6264135503064158,0
0.745470814187001,0.008582049272553696,0.7845915184498894,0.12202617868424087,0.7971349340420077,0.24136880612843367,0.8379940416751533,0.4317813693519057,1
0.2577585937525695,0.7778878092146754,0.25876390906993924,0.6578920203672635,0.2563769136659746,0.537915763328875,0.23961379414551448,0.7156573564270451,0
0.43600514085283054,0.6548303334194031,0.5524135969566086,0.6256915045559301,0.6723404961989001,0.6215035649516301,0.6465946462208383,0.7724281494117144,1
0.7268054467641185,0.5134134456206746,0.6079734908821451,0.49671116250534186,0.4901782288684255,0.5196082419505272,0.4365460311711114,0.7581638666193766,1
0.36213334460706176,0.7008209160017644,0.3661998798867915,0.5808898387497915,0.35606888285145477,0.461318258100082,0.2992743504534298,0.677683005591974,0
0.16619713524201313,-0.023006874541279546,0.25134338497505476,0.06155148492955284,0.3113433849750548,0.16547453338368545,0.38774614313194644,0.3337671111323919,1
0.6536580130977054,0.477270828289101,0.574424459235813,0.3871484451514221,0.47493995052920795,0.3200452967349325,0.5062566231112776,0.5223592863873161,1
0.22829470139080688,0.8216890351059144,0.33094913404890725,0.7595435006272124,0.4426607756331023,0.7157198867351069,0.24135300513760813,0.684554606995445,2
0.20487383610142074,0.5946827802163377,0.3243414715740525,0.6059736647954292,0.44376335592554045,0.5942087364939119,0.26725581682137267,0.5609020522498629,2
0.3807233004981755,0.5635856878036509,0.351783603675964,0.44712756679940974,0.26325469439595617,0.5281376416153988,0.2673603005582991,0.7495183590503561,0
0.7396747413932113,0.8533958463577973,0.721678174024671,0.7347530060219828,0.7132236505482088,0.6150512055644043,0.7804589969202187,0.7939259839196571,0
0.6678549360067414,0.6098649759849819,0.5482953070302024,0.599593894299379,0.4386176915517401,0.5509028205490645,0.6738440854723353,0.5527297674564333,2
0.020940283014973013,0.6428209895551835,0.12941601432294136,0.6941339091486101,0.24903785698389577,0.6846147306967758,0.008986289980134454,0.6743698755046903,2
0.7218023015884164,0.4819153736554696,0.610766743304456,0.5274247660549428,0.7218044940004433,0.5729288089563793,0.7252489294972617,0.7763439768270746,0
0.6886636606264585,0.7074331252433463,0.740979057325976,0.5994372953786146,0.6285350366322922,0.5575285586971256,0.6010060781498545,0.8002268555165577,0
0.3891846402383911,0.9270234860416064,0.34849162659108374,0.8141338114017171,0.31887540602048225,0.6978458950943317,0.35018429415783425,0.9066955105506589,0
0.5800083846616862,0.7009373798053129,0.5904643480950653,0.5813937775980854,0.47047783025140044,0.5831925371017129,0.37944765721860296,0.7809674338226411,0
0.5127360431535084,0.2625031014253427,0.6322469405011519,0.27332647498265,0.7517903042721614,0.262867785852931,0.7656248273968843,0.4618745113356988,1
0.520503683933111,0.8619676833944039,0.43083360622436984,0.782222607284914,0.31773488058548904,0.7421142757456793,0.48166045169460625,0.7335517355412723,2
0.6829568202365603,0.8789215912432711,0.6025516535655868,0.7898429227944613,0.5238245700867259,0.6992777731677287,0.5151105675678502,0.9100301962542586,1
0.7134553554808919,0.26393054283439654,0.6572645067353174,0.3699616161914647,0.7625954370444017,0.42745418197368423,0.7558911701450399,0.6103243772627921,0
0.5204103438121952,0.46263090832766907,0.4256679115787939,0.38898396993577544,0.3273696662641149,0.32015479757364995,0.3427784263763939,0.4768398490036877,1
0.7822939474754111,0.3493055585603674,0.6737497500682849,0.4004734900139917,0.5618661821126392,0.4438562886963545,0.7130692594408687,0.4197011940521603,2
0.24059284397044128,0.6524186667466138,0.35990100603814335,0.639551558912025,0.46865794048254134,0.5888373675031411,0.523766586879483,0.7839298708875986,1
0.4441292453426304,0.8210584738617765,0.5144393463373476,0.7238139897091386,0.4131617893532859,0.6594489646462977,0.4717045344386908,0.8826464333294832,0
0.4200838264646764,0.4826251767217579,0.49063261184993057,0.3855537139705181,0.5798099909072179,0.3052580412074551,0.5690180393770169,0.4643551380813938,1
0.5893921435696096,0.26196466631350646,0.708378481133778,0.27752909605139764,0.6221950885118619,0.3610301309921494,0.639112704734484,0.568775032699061,0
0.6696841303457459,0.41180058768829286,0.6689156561052666,0.5317981270269881,0.6298474775704078,0.6452603560989062,0.636435778656352,0.8756325316501534,1
0.5958446970854164,0.8110226000499412,0.6734648845662087,0.7195069921163944,0.7124322444785316,0.6060100984960688,0.593513051653939,0.7242155390728233,2
0.6905627813790148,0.5350473779069315,0.5948091585845029,0.6073747152125887,0.6915581458038573,0.6783650911238993,0.6449319985944781,0.9019968882377007,0
0.2562533993388209,-0.10583271861985327,0.2840964750234306,0.010892442062927943,0.3476867867314152,0.11265821360169906,0.3223519851143687,0.33117212225373355,1
0.5224956207298618,0.56139362219805,0.4253939901913638,0.6319008796029799,0.31444070535721763,0.6776104911142673,0.46151023510903433,0.5961849800095769,2
0.4870274745604558,0.7537519547303847,0.3680051717192652,0.7690389238995796,0.2604860299203462,0.8223271416106641,0.46800501995831323,0.7966639923662214,2
0.027673130833259743,0.7669002611253912,0.13919253654455344,0.7225897414963023,0.255628023697673,0.6935591140243421,0.20520692083769984,0.8843569965845579,1
0.7414517028030866,0.5370430101898569,0.6554203461445592,0.6207006797216653,0.7753315762934614,0.6160858249918807,0.8135541802093957,0.798926544981555,0
0.45001968638951,0.9323099931557296,0.4154607255595879,0.8173940315735546,0.39895766723739756,0.6985342441515069,0.45692370073212646,0.9162372835468475,0
0.9819810985842254,0.3677820785871436,0.8743396619300051,0.4208228281577849,0.7714795858457517,0.48262739714699143,0.7519100971723426,0.730453822488471,1
0.9757516630732275,0.19365040830954733,0.8588892770565052,0.22091178638327277,0.7388892770565052,0.22091178638327277,0.7269834007362973,0.386019823548874,1
0.5922072449954132,0.5159630079464689,0.4905481127130082,0.5797236605747824,0.4042273366723701,0.6630826650298621,0.3652561283877533,0.8567067978748162,1
0.4845329637741087,0.5872446288698433,0.5957330909841857,0.6323504124065772,0.7147732355125409,0.6172030036952396,0.5246060762780458,0.6052354993670322,2
0.5020931181962973,0.1639877936629896,0.6205499747916599,0.1448051680464135,0.7340122038635779,0.1057369895115547,0.7221806944863876,0.3524040284102006,1
0.21057894022772106,0.5604794918614122,0.3093528011828321,0.4923346139026075,0.20412770322465865,0.43464857781333543,0.1968161698860937,0.5952566327649192,0
0.7701775867105258,0.1497662274812599,0.6817861935216051,0.23092632611428038,0.6030591100427443,0.32149147574101306,0.6817134826786093,0.5475410187217045,1
0.792324118290118,0.4167715033131731,0.6752553176670824,0.44313238191544935,0.6621829191359869,0.562418225151955,0.6724453370598843,0.789122737006831,0
0.20659262807052314,0.7885589406544984,0.31192432153606986,0.7310677730573787,0.4052298294845649,0.6556086305597773,0.158943129905092,0.680390774740171,2
0.588298624823463,0.4208083646794864,0.5289861865646298,0.5251253559502861,0.4999555590926697,0.6415608431034057,0.49158122456041453,0.7943011159133697,1
0.5142361406885915,0.9249155318667969,0.4753603246853806,0.811387249354973,0.43096804753173235,0.6999003634485415,0.4387775024083965,0.8562551298082536,0
0.6726791026936436,0.7111914196182038,0.5612632106819713,0.6666212613590797,0.45340792512607125,0.6140167237443904,0.4543410735877321,0.7906008997903256,1
0.7782931033251512,0.6817399509060167,0.7646544270797772,0.5625175263782717,0.7593918951510861,0.4426329745890628,0.6739343005141589,0.6076588202354263,0
0.21214968743364046,0.8346238540778719,0.24575616587722504,0.7194257438215795,0.2733852999378437,0.60264975762981,0.22962122379002708,0.8403278337650563,0
0.4618264763643257,0.31957323566165075,0.5155633544842766,0.4268688456833173,0.6121447308800785,0.49808708585739375,0.3750547774380479,0.4681666521588107,2
0.33714867497429973,0.9055774872038425,0.3454542365290194,0.7858652587254586,0.35560295901657324,0.66629518123167,0.3362290003739842,0.8719076677504589,0
0.017828361823612568,0.3743976018985564,0.13657147346875054,0.35707497401389937,0.24349225637135466,0.30259611404515374,0.22387909410741477,0.530936367733437,1
0.20710399255769713,0.31083137822190837,0.30364029605007303,0.38211070276996995,0.3621923568894502,0.4868563765300918,0.219670390872287,0.41920391066292245,2
0.8426747072759899,0.9734082828515094,0.7495412368192054,0.8977369099243896,0.6400770718261941,0.8485678486929322,0.8749932683346286,0.8190807536681044,2
0.6723539622758459,0.7221102065061876,0.5648526823998039,0.6687859641298267,0.4479564832263744,0.6416699426885112,0.6576184286604675,0.5557191497009019,2
0.3562611142485499,0.46193697151228713,0.43400449518008427,0.5533479485409478,0.4866090327947736,0.6612032340968478,0.4921127749355229,0.8210687151787376,1
0.908511948439923,0.4815471225897011,0.8300612357672024,0.572351779304774,0.7234885065462104,0.6275084052565955,0.8830008818285476,0.6459632700012896,2
0.664569603750109,0.22199127243137767,0.6486950526277434,0.3409366322679993,0.636151637035625,0.4602792597121921,0.6463678121764332,0.6219689414863104,1
0.3833798703358582,0.7297504360649252,0.362618492516847,0.6115600591679194,0.33569369529438287,0.49461966711055894,0.3746410049495877,0.7400804397835453,0
0.5198502309641126,0.7096851953302227,0.6109929237251956,0.7877429275305552,0.7226067376986127,0.8318151016351698,0.517884765685858,0.8461076288764272,2
0.6376873152512744,0.22698810915976336,0.6416527724926259,0.34692257104985985,0.6045707331676322,0.4610493530052783,0.635343731951735,0.7048933308473483,1
0.7907384712010148,0.5870046168977292,0.720498655101996,0.4897093537325781,0.6212712975894459,0.4222265298358518,0.7815152967748864,0.4124003014704543,2
0.5886801629367898,0.4734035819821256,0.4776812780085351,0.5190023489027789,0.36533244662535924,0.5611656040763862,0.5431048092756052,0.546198737324763,2
0.5886300972497673,0.4633047196680756,0.5230341611454409,0.5637894108732394,0.4271978999397657,0.6360072136514852,0.4334202998008101,0.8682065219950175,1
0.7026106331514115,0.5896879203661478,0.7067359379225455,0.4697588502432403,0.706231249575821,0.349759911540964,0.6525596620784083,0.5572467535362837,0
0.8022362786117245,0.19424057253627103,0.7164607029051354,0.27816047847165204,0.6077037684607374,0.32887466988053593,0.6024077895625516,0.5091039513403472,1
0.35083444076928944,0.5585338443187559,0.3955506360487303,0.6698912054572586,0.48707974499403073,0.7474954721935619,0.29074996757991367,0.6703816896515167,2
0.31058674066039726,0.6194343196218962,0.2121039232944652,0.5508694985861168,0.26725943824259546,0.4442961943734455,0.1968826315714523,0.6271546869498763,0
0.673956899579786,0.9268382299526798,0.5874274408185907,0.8436958655017298,0.47900636992754225,0.7922675524160545,0.643608580474684,0.8421935170957356,2
0.29934639953995196,0.8728162693946768,0.28575654790323246,0.7535882696106834,0.27546920383527496,0.6340300388106775,0.2230420164031532,0.8271421308840348,0
0.9801781757564803,0.5748736725252658,0.8930872469959504,0.657427716203503,0.784219273592113,0.7079030999756086,0.9905115587795024,0.7191756226325609,2
0.4689917712466969,0.8965627767850556,0.3544274196096948,0.8608555039405308,0.23481965155123585,0.8511610818291369,0.3979815443814574,0.8665649227306973,2
0.18104224960084359,0.601993194876322,0.24385285099492088,0.7042420498944313,0.32486790434722573,0.7927664032121664,0.1412202059196243,0.7444449478126577,2
0.2484629970924698,0.29535822308324294,0.32858776496409375,0.20602725659614857,0.4433800690933827,0.2409947688423584,0.41240881355344067,0.44985899323326417,0
0.40004982968578556,0.102105672145957,0.421707059465794,0.22013517861893991,0.4425448407858256,0.33831210898040487,0.43048814647587996,0.5413673240588068,1
0.8775647424961474,0.29275301478978344,0.7578721496002717,0.30133690702245813,0.6380366054297228,0.30761722177161144,0.5089454323138332,0.4905376926053784,1
0.5859108782979986,0.868707742015518,0.6573516518564958,0.772290856184438,0.7465290309137831,0.691995183421375,0.8058668806522173,0.8314872133717315,1
0.8340552799227675,0.6670336376738337,0.7189952139979033,0.7011097470375199,0.6001316975034973,0.7175859251921785,0.8456812031971946,0.7385451451037017,2
0.8927795773537229,0.4881060457404883,0.7774631196159825,0.5213041567533142,0.6858412713118875,0.5987989108553915,0.8851753488445067,0.5836767841219114,2
0.7192620043981133,0.15664898850079628,0.7727989882516642,0.2640444789082833,0.6629048514691447,0.3122448803674506,0.6658153496390686,0.46485543917037647,0
0.06366433484985905,0.6434534376021162,0.17803203402822348,0.6071212289622999,0.2919326283716045,0.56935014732271,0.0657643414438564,0.6177578121554996,2
0.5446853098371506,0.3255815839089041,0.43079918322223726,0.28776690204257166,0.31087228397994576,0.2835789624382715,0.28711202086890697,0.49867532261200315,1
0.22141192398816117,0.4548154337960396,0.24386111336660313,0.5726968737950948,0.28930209956974656,0.6837604446582979,0.14047100498103562,0.5928439724913172,2
0.7925709801344344,0.5121127974770849,0.7640582346462756,0.3955494098087116,0.7335532978357864,0.2794914551903915,0.7879451309490355,0.4858813890569725,0
0.46314163004763076,0.4020053429888127,0.3719118366801057,0.3240494272279246,0.3914278718654088,0.44245181052592253,0.39862641812578953,0.6165006252830281,0
0.9514227966582941,0.6773121832654638,0.8318592497656646,0.6670868101938355,0.7144815376776079,0.6920362130919667,0.7232682796325891,0.8427628664719569,1
0.701014952152271,0.0336469729591736,0.6196366084024679,0.12183747793867168,0.5689224169935839,0.23059441238306966,0.5828045148587012,0.3943105024861702,1
0.6635497920934048,0.3712195672225418,0.6894086983650473,0.25403886502958506,0.7068149070280147,0.13530797646228246,0.7266697410653862,0.3166782561387777,0
0.5391508528967891,0.6155721430521489,0.6119825870947444,0.5202016104243063,0.6670331385485695,0.6268291715172516,0.6151205446561422,0.8450570447623102,0
0.6236082061592148,0.4631917030958659,0.5401574838359406,0.37695959223382214,0.44959233420920797,0.29823250875496127,0.4917279082001708,0.4579962200694164,1
0.7466685762606933,0.3750110939174554,0.8631727178945112,0.4037649629122059,0.7871552789279788,0.4966161824678451,0.8048083590309659,0.7343951870593213,0
0.4089976055283599,0.5101534830062513,0.29026269320687664,0.5275322227767204,0.28848007090132266,0.6475189814533167,0.25371794651386037,0.855842175537914,0
0.8481282801956849,0.4512037019390736,0.7751748546544434,0.3559262245281003,0.6874124104601429,0.2740864213206005,0.6754121919110395,0.4429681980837087,1
0.32615453324686305,0.7322573584820277,0.374256933997303,0.62232028992895,0.41517194457429907,0.5095108846939064,0.413542316955063,0.660114625053499,0
0.6241162152491502,0.30602430874760567,0.6967503906874501,0.210503229616357,0.5921981665176543,0.1516064349569805,0.6009552889571645,0.336219424156729,0
0.2542483060632979,0.4473710925840576,0.2860325373168473,0.33165695064962986,0.3187411142289939,0.2162006862185381,0.35084007639989295,0.405862921078474,0
0.507438137804342,0.5107391438051544,0.617798821873554,0.46361675621946863,0.7376419881342606,0.4697499039112009,0.4917710200571377,0.5004099489864687,2
0.6795168661625273,0.8168350868560257,0.5604387911148997,0.8019888064143945,0.4406385412385429,0.7950678144650809,0.637759764042336,0.7336043375220084,2
0.5182116503288339,0.4064197066957583,0.5246868521119674,0.2865945350419371,0.551048316729922,0.16952586637607964,0.522670299057752,0.3879699216439284,0
0.1906141094955895,0.38692862403567707,0.19802543774800685,0.2671577084779553,0.2009306722552517,0.14719288191425822,0.2307925696849644,0.33801077313103034,0
0.3801160203853645,0.2586140214364729,0.2611573594604654,0.24283945358328307,0.30167087222206984,0.1298852359386315,0.2947434909679413,0.3562390425323645,0
1.0046487476860853,0.2789188262238556,0.8849147559769117,0.2709331371873636,0.7714525269049937,0.2318649586525048,0.8090393948889699,0.4614627648889227,1
0.6103138482738447,0.4110902860796135,0.5593649052204563,0.5197374452773698,0.46369069514380346,0.5921697966558007,0.6874383597149123,0.4942152136606377,2
0.9901605169916844,0.7695216530550273,0.9033826447889961,0.6866385975130536,0.7984282799322686,0.6284614430834932,0.7755040958220492,0.7875594745113436,1
0.44813698325509,0.5114181000534371,0.5519772495826849,0.5715612550173577,0.661602704499797,0.6203696521864537,0.6680093204091806,0.8652991989952779,1
0.42584846004888216,0.26451841708429275,0.4255236451578932,0.38451797748051497,0.3844812279588129,0.49728109197482395,0.31541465543905134,0.710231061235236,1
0.686186474267401,0.6568847326672833,0.5683856626071194,0.6340162221740555,0.45100795051906273,0.6090668192759244,0.4147373763273636,0.7576348137441745,1
0.8684350973872046,0.5062434408466404,0.7556011679064403,0.5470907707217975,0.6661559156829531,0.6270879385133935,0.8987262477550543,0.563917711508895,2
0.5781801473645665,0.8154011894911561,0.4640953753444335,0.7781901052135608,0.3445390993023408,0.7678800684072773,0.5379682871189602,0.7606536953114817,2
0.8746544608861675,0.5555853129050199,0.9025988800129895,0.6722862530883128,0.7960985957192963,0.6169898748582466,0.8460306048229105,0.819925830762039,0
0.826751694675211,0.3521910696679209,0.8074584642935074,0.47062996218823494,0.7723738597267791,0.5853865329037992,0.7640073056801208,0.830965436074624,1
0.5491622417476055,0.07583152588083267,0.5373605136588728,0.1952497791510912,0.5352662248863989,0.31523150256985816,0.5144779088891451,0.5269596573973452,1
0.9183949266852172,0.31251552197261984,0.8215541378061766,0.3833806164076453,0.7352333617655384,0.466739620862725,0.7527691041658843,0.6244082963075973,1
0.7463536024205847,0.17473373713001628,0.7195539473784369,0.2917028719033482,0.6765497934330009,0.40373252308301244,0.6857424964601239,0.6318975281879028,1
0.350089130076661,0.4321241325815691,0.3299171784381944,0.31383173059777575,0.311248133522512,0.19529284768614952,0.3739496591121119,0.4003002573061391,0
0.9701803278156036,0.8286175091388345,0.8560435328802941,0.7915663007658933,0.7419877009787745,0.7542666062731457,0.9622637106661159,0.8232540934659851,2
0.7353310510753979,0.7942379987157159,0.7309439410074935,0.6743182202583985,0.7414900597439167,0.5547825378050103,0.7024759481015439,0.7392814166452089,0
0.6223298992083152,0.07212670958327846,0.5622090224117569,0.17597987599245957,0.48999121963351117,0.27181613719813474,0.4588929195509745,0.42738925382284876,1
0.3723151281855565,-0.1203775906701746,0.33389975551931983,-0.006692678993584222,0.3130619741992882,0.11148425136788075,0.2980594150989679,0.33102646267712527,1
0.7928561145045738,0.5268001953475216,0.6957847950256715,0.5973491778676464,0.5844983261317973,0.642241513974523,0.7641757529624439,0.6880546032236936,2
0.6342403155720353,0.04025383292660694,0.7432121427282185,0.09050461288317023,0.6492002945235513,0.1650819043138908,0.5789016686285908,0.3943961834891522,0
0.228137074578516,0.7078035969913486,0.28102266276226673,0.815521351156847,0.37945720522227194,0.884155459664858,0.15560048881126473,0.9040134592560316,2
0.5955072135238035,0.04797774837103559,0.6684205904979603,0.14328587739592252,0.7074887690328191,0.2567481064678405,0.7205953755942448,0.42179920142728355,1
0.7240766246664985,0.17901004070794474,0.6609583802270282,0.28106927458160896,0.6009583802270282,0.3849923230357416,0.582292192086128,0.5797403058082791,1
0.521805048438605,0.7885811739709996,0.6209383000642172,0.7209601829834886,0.6928345003090095,0.6248824207782794,0.49185523238178985,0.6858704538738176,2
0.31303657088788744,0.3207300346170522,0.20974357298861218,0.2596517521839294,0.23871478063619211,0.3761020382610396,0.2947979798964568,0.5394683256688162,0
0.7943539400870155,0.3475964036170769,0.701473872217202,0.42357859227006867,0.6523508778198499,0.5330634378946468,0.8027627896741617,0.45842516636180697,2
0.18200733435235458,0.3087698317047845,0.21957563491420956,0.42273747094020137,0.25665767423920327,0.5368642528956198,0.25481318113427026,0.7845126831194764,1
0.6365467327206138,0.7129909084766004,0.521651365465233,0.7476182760238335,0.407780512013304,0.7854789249106302,0.6031025463905402,0.827942125117911,2
0.11093948708208964,0.6150946174360052,0.10531125147273576,0.49522667775267876,0.21682297740581125,0.539556520741648,0.2223771268251904,0.7778068525854889,0
0.5876852891171652,0.04593252155854034,0.46991602960666223,0.022902074008659692,0.5309093001848546,0.12624529315812985,0.5334750011832562,0.2981153949258054,0
0.7214410018042545,0.2613985161765092,0.7580560043449692,0.375675992474087,0.776828140149797,0.49419859334550353,0.7579657286851376,0.6717039603623246,1
0.3565970968954045,0.5635774265920076,0.4751995916853193,0.5818379914684902,0.4630852918030213,0.4624510418535438,0.40115038207801873,0.6597910071454387,0
0.7008956865343106,0.2482693267625255,0.5991443581813236,0.31188274656057313,0.48438778746575933,0.3469673511273016,0.5128049292650763,0.51972211856357,1
0.4052145180283163,0.6666099935296362,0.3258314431617788,0.576619286094181,0.21459102629708898,0.5316129570307033,0.4179474705509463,0.46728993556277587,2
0.5704727811400687,0.6527122821491192,0.6877576150734426,0.6273298526117225,0.7937113262165139,0.5709932650774155,0.7926876321567478,0.7260977257042118,1
0.10404044621871131,0.46397231514672543,0.2154453263280408,0.5085699909586544,0.33537113642506544,0.512789004181244,0.15899881527774665,0.5276237476604386,2
0.7951041628847638,0.7977570324630658,0.6794647130187782,0.8298119483839068,0.5612431365021223,0.8503949230454197,0.7529482111804675,0.791717946300855,2
0.12704706005309002,0.42823970022047175,0.21757252412388212,0.5070124134831728,0.32719797904099424,0.5558208106522688,0.3571321443814647,0.7128583961822175,1
0.11943233027609308,0.7380127645614074,0.23708482112961882,0.7143930398390267,0.35560742200103534,0.695620904034199,0.35141419930572054,0.8466269627515631,1
0.9490640617554917,0.5925971125996279,0.8322363897034474,0.5651873507819841,0.7163252905487592,0.5341290653696816,0.7083826266257724,0.7529514712035048,1
0.006901466391484312,0.27785217094932135,0.10810838671318705,0.3423282074202189,0.20737536321031338,0.4097527383946274,0.06832221658020024,0.35157255042515806,2
0.46328923458021953,0.7100364597772958,0.5780897993050672,0.6750960771397794,0.6954675113931239,0.6501466742416483,0.6501838119057097,0.822623273788735,1
0.5855600498230464,0.5764490261735555,0.4766602841281088,0.5260422703605926,0.3679033496837108,0.4753280789517087,0.3263152550124943,0.6681968570258962,1
0.7390352374867194,0.8378025080287876,0.7380346928874291,0.7178066793075157,0.7224530723288802,0.5988225917127058,0.7257993682692527,0.8328590284857955,0
0.5241621984614904,0.6125420218598718,0.5048206856240083,0.4941110044651137,0.47505596518820425,0.37786100912155063,0.43931234915843365,0.5609171124725594,0
0.11029796835221911,0.12132958349970964,0.20146025668029988,0.19936442947756666,0.28018734015916075,0.2899295791042993,0.2654869767882641,0.4905916797696725,1
0.12078352593733875,0.11490344318663377,0.15745137797778436,0.0006429135767112293,0.20742265133187743,0.10974319698317406,0.22322686109908554,0.281835791718704,0
0.45311046136765504,0.5306669234383808,0.39701168863524816,0.4245871058578544,0.3400278173133812,0.3189801060464172,0.34662789794285875,0.4701301225815221,0
1.0324867435284977,0.44387064457043257,0.9124901551064634,0.4429657870828276,0.7937971976237164,0.4606287948674271,0.9431656713354458,0.3973116520339657,2
0.5662779860073461,0.8991009456473925,0.4558566996242564,0.8521207422261249,0.33617002025303744,0.8607866975162837,0.49001563576198104,0.8782631189766139,2
0.020587451437665744,0.7068474903205871,0.1322494162590903,0.7507975257269317,0.248391550479263,0.7809803794485961,0.03290097828596797,0.7597093363637777,2
0.5307016509102808,-0.07093386512112232,0.6012080454569236,0.026168391948593286,0.6442121994023597,0.13819804312825748,0.5920154525765149,0.306056833050418,1
0.3121701193224216,0.3272017148795081,0.3880168194372914,0.23421097296567558,0.478581969064024,0.1554838894868147,0.4609254352812966,0.38723994672171214,1
0.6598200328180456,0.29882565779964454,0.5633117452409129,0.3701429097722876,0.45204902044204387,0.41509406181904984,0.5994212554730993,0.45252014696543025,2
0.7675986163111511,-0.035831495417046305,0.7617636031045956,0.08402655654809837,0.7867130060027268,0.20140426863615504,0.7921252882853257,0.419422478288263,1
0.2906964779212008,0.5539966051460453,0.40286626236277207,0.5113593038907895,0.313341905716775,0.43145067127127634,0.35866502691540947,0.6552214317092452,0
0.6176117921710033,0.6573438383991461,0.7108813220474923,0.7328474462375714,0.7480268816460478,0.6187413228168269,0.7072912156967395,0.8471684972715341,0
0.36136262310158673,0.8409779220186213,0.3611613408315278,0.7209780908293744,0.3558213679269414,0.601096963501599,0.38887124074273377,0.825655261087576,0
0.8040372403713932,0.6802764587535415,0.6926798060711609,0.7249924718368815,0.5726811833362102,0.7255673994105618,0.760374551938493,0.7518228091999621,2
0.2842681040854568,0.5118986946982544,0.3927529523678953,0.4606050528589749,0.5046851612119508,0.41734790751522,0.3348025390402368,0.37769585501652747,2
0.6359397482299067,0.3891249523757554,0.5710046652160738,0.4900379594362262,0.4771041115358794,0.5647553337112429,0.6655940392420348,0.5341573010447677,2
0.7423333521661761,0.5124015424881603,0.6247469545952481,0.5363481311030687,0.505114120324178,0.5457281611814153,0.722747042862978,0.560474761829725,2
