label,bbox_ratio,ls_x,ls_y,rs_x,rs_y,lh_x,lh_y,rh_x,rh_y,lk_x,lk_y,rk_x,rk_y,la_x,la_y,ra_x,ra_y
0,0.6670103160131102,0.3446944267095041,0.1424222790221384,0.6096618452835897,0.11016214733078963,0.3761123392837181,0.5115234344911466,0.6096756615743294,0.5363757706785318,0.4041250298748268,0.6385324155303589,0.5937188032254925,0.655092812580301,0.3510478698757219,0.8833624266363778,0.5933577652115453,0.8652840201791316
0,0.4834137978198401,0.35110326281310666,0.10418651113734256,0.6238681854282698,0.1566432868083128,0.36538034546135495,0.5105123384986744,0.5921079845071071,0.5349752306410949,0.43893554022182124,0.6253568324585678,0.5763742077518488,0.7053109466128774,0.40083293255247293,0.8659559899404985,0.6159431141688867,0.8734396723314237
1,2.2693124048863,0.8667950969578118,0.43115548915659957,0.8932305548862396,0.46729956313097487,0.6124963884525921,0.5708210712817843,0.6126825217588323,0.49142114421431454,0.2926841880685032,0.4591307976370172,0.2972626318977554,0.5141152049951759,0.07029367294544203,0.5133494211644887,0.0769269506953778,0.4937665554678145
0,0.5899179665675051,0.3733300920635839,0.22551442048901832,0.6674176043695872,0.14477158593673667,0.43714408014354394,0.46078398914885177,0.6239202963778617,0.48676479753849017,0.39529006144648493,0.6091540637642052,0.643448866347579,0.6386898818474017,0.36292832013548026,0.9849168758887777,0.6393347413720164,0.9058338076641708
0,0.4947211141373344,0.36144369871455206,0.12404728389712064,0.6268595248715019,0.07534295630655573,0.39688286211135476,0.4967882675617721,0.5897731061176004,0.4300036773881671,0.3820862984950972,0.6228764314235591,0.5934997206595445,0.671091196680524,0.44791795280027974,0.928121560509985,0.5571265945456948,0.9847127436697313
1,0.9177782501565597,0.3203156564090487,0.5625857300639234,0.7373197515764951,0.5606200257233565,0.39851637600750484,0.7078681459034181,0.6079617773723317,0.6576830173696077,0.405686909114797,0.762172410673459,0.6292096089883354,0.7833294863274312,0.44760014071380494,0.8454420492888154,0.6276676453820567,0.8590649188350598
1,1.258081793882553,0.32789825547475615,0.47880991733504147,0.7080363931086373,0.47738858986747096,0.39761811997112073,0.6213913659694577,0.6307754692541745,0.6621827401216628,0.3656946989270301,0.8454005506592307,0.6197161019190298,0.8749875519004214,0.4101507930739304,0.7893493695741434,0.5930217081094312,0.8561828520179963
1,1.1674382624385276,0.3005550289941851,0.6324543586458502,0.7278031880025915,0.6466550132564924,0.34225116733744076,0.7006172066503077,0.6666635216185779,0.7640721769077068,0.4239507542031939,0.8367655855096073,0.5591547248639193,0.880334567592931,0.3817858575567195,0.8821737105740524,0.6206124125500523,0.8641890791948841
0,0.48135468583522556,0.30052689471120914,0.13501447683408824,0.6006482871371124,0.06655422775003822,0.3589288942692565,0.5029955257789587,0.6465987801599615,0.4266389369987218,0.39003319976650236,0.6166390411726665,0.6110137932361781,0.6318066694983839,0.43454254825233535,0.8849274997047285,0.6426205660778771,0.8767164102634925
1,0.9977613544565895,0.299128830453414,0.5015113923167596,0.7282899891273639,0.4572430251827315,0.3972191530276266,0.751373881984081,0.6369205235559268,0.8398199833124742,0.43747028486212114,0.7111668979480588,0.5958265177297529,0.7408362052615182,0.3910287400380371,0.9289065186977252,0.603483091905646,0.8963539912902337
1,1.091024655062423,0.2798499294644188,0.5428078400191221,0.6641046859518086,0.49663353747110445,0.3039660401129347,0.7344114416092612,0.6989658681129766,0.7323546166896103,0.376924482866953,0.6807389541120474,0.604905579242386,0.6816128284905331,0.382739685737638,0.8473379839736397,0.5908182345906441,0.8715852038090259
0,0.5712399685322105,0.3183862177894412,0.0899523581802165,0.6277668747402735,0.1803883454348425,0.43511237956222526,0.35259808976880835,0.6414192517892402,0.43414367875793947,0.4044065364919526,0.5868707802938493,0.5791020471130972,0.6692750475778112,0.3550628017790247,0.9495908277523986,0.5750777334943034,0.978957907783366
1,0.8083637608666057,0.3155091936500356,0.683124383362282,0.7106742645733276,0.7068397238031294,0.30690386256986757,0.5927553211186403,0.6599132723907162,0.6467225293442962,0.37014572255108646,0.7155163129724775,0.6327242401716436,0.6916395661147486,0.3634614745161052,0.8594587230535539,0.5974071932737984,0.8490091791718404
0,0.6402952749705368,0.3135023650624198,0.1427816932046377,0.6680841104139112,0.15473809065771588,0.4430800512649733,0.4164960151332209,0.5773074849944415,0.3661670028164363,0.35709964475416567,0.5945246518558402,0.6478318099399077,0.6611670200765264,0.44951670171916985,0.8990696586788769,0.5892431316427282,0.8681689479334863
1,1.0112284533066,0.34170749902894243,0.5426575159846112,0.671254233997534,0.50799251034321,0.34975554035441586,0.7129399237246508,0.6505661894567588,0.6191505050947274,0.4251630958128844,0.771145689695516,0.6478377721715927,0.7966048035825327,0.37687543649178573,0.905959044096543,0.649637077276065,0.8641343382917328
1,1.8583342997904482,0.09215598020399618,0.48687279521743343,0.056109819820143174,0.5346672591680741,0.44313184783377696,0.4797445477914145,0.40724909312153107,0.46482732331105137,0.7344231397791106,0.5188588054126992,0.7099865278277611,0.4912392566299085,0.8504276788578429,0.5197165942215654,0.9048165147285313,0.5454883194560255
0,0.7230714060373069,0.3118166409892851,0.1307810591553185,0.6650802437266293,0.07426263912601523,0.42245003395861175,0.48928948602059597,0.5643567718437407,0.4584007196969568,0.42672849224755094,0.6452213859132957,0.5786316317970237,0.6019061077456324,0.43728191635509983,0.8197015950030548,0.5818465432502112,0.8370020566960513
1,1.155706786115429,0.3454936766552271,0.6304868037161107,0.6705955743695422,0.5774127809172438,0.32673764303273595,0.6299041820370975,0.6319213454579953,0.6658782799954581,0.44324298211320473,0.8451122638523014,0.55028444099289,0.882770415361329,0.42132119161214227,0.9376821669008777,0.5867940768042378,0.9260949660430481
1,1.2158513256612005,0.3065446605819212,0.5262144082508035,0.6516969807649086,0.5633210824688609,0.35295371076207216,0.7447070407267021,0.6643094963523045,0.700537102389903,0.37196520739860833,0.6626636621445227,0.5700751686965295,0.732195206474239,0.4069802399034563,0.8847308926780446,0.5959609226341508,0.9321842872529686
0,0.5157423623554254,0.3193946591413987,0.161443720997889,0.6489727262810887,0.1358440899972439,0.41907868753698896,0.49349006639716253,0.5600230197486594,0.43574400730295937,0.37349671975953214,0.5738026288659401,0.6076088907338157,0.6605927298160412,0.36538368838902935,0.8555062022115899,0.6310264882621465,0.8518549069231305
1,2.3262318245802707,0.8500973413959785,0.4859960635386845,0.8872087452309672,0.4747715665106337,0.6083465235254463,0.4609712687103948,0.5554635436904287,0.5539993046029327,0.34055479433498,0.45615142757052607,0.34802542328975355,0.5201741875809336,0.061467617655738306,0.47136690554941707,0.12438902112355751,0.4275900313024476
0,0.4014441379514681,0.3987932412790983,0.12652319775823317,0.6476696797195105,0.17628712065203175,0.4377956898117808,0.3983164561459045,0.6102250846170585,0.3916170707546216,0.35798751195695944,0.617733046956821,0.6424126185626873,0.574705097879988,0.40772366614137395,0.8516637636019915,0.6372998011043807,0.8854001265227476
1,1.1762904218574946,0.3371430851342378,0.6066879235766302,0.6754844497117584,0.6296581385535952,0.3603240685757773,0.7168198436644506,0.6840987880204301,0.7591024469325995,0.4233344600196657,0.7990498428063834,0.5598933841044827,0.758723422657112,0.4423368869201854,0.8398670874432639,0.6114319683008638,0.8083955834001043
1,1.1749216203254988,0.2755954442331062,0.4879673759592852,0.6901751493683743,0.5147976660624297,0.39803263779318515,0.6515923689986417,0.6192200574288583,0.6390468763452298,0.3889025335738923,0.7226494191577153,0.5673392907119474,0.7629266233230544,0.4299544946852727,0.9106986844461951,0.5834988311852002,0.968626009867614
1,1.275539774602786,0.9148499047705128,0.5691764748611498,0.8536834335286176,0.41437323673048554,0.6236610998359693,0.4937768391019472,0.6370113982693156,0.4824196138934521,0.2917742662634096,0.46696602938183385,0.3442136214898103,0.5612785025247848,0.1048207298063569,0.47468890915024053,0.09520638115130627,0.5186607846134889
0,0.526585220243257,0.3808806655733996,0.23816685290314699,0.6163530304570903,0.16305879618716504,0.42649891729966904,0.46512104131022564,0.5535259464816116,0.4924676020090367,0.4485673498668495,0.6896764088219692,0.6118628350397839,0.6402305096090813,0.40571569346351727,0.9103755308821628,0.6283705580801734,0.8617224627976636
1,0.8088168822250554,0.345630720194257,0.6641292094626732,0.6535917095781165,0.6497303107866826,0.38342963966155974,0.6658308616979998,0.6170318018477667,0.6936328433405117,0.3828519231752939,0.8494849497282784,0.5804683756842599,0.8351064839408714,0.41798991333807656,0.868701151296737,0.5732794028655226,0.9455733807876034
1,0.8261558701593001,0.27759492358072024,0.4158639498716269,0.7128116254608493,0.4764872360141076,0.3915327166955168,0.7565815203016943,0.675326338645596,0.738187210421599,0.36521142294538295,0.9176650898965711,0.579156967545162,0.8325953443507919,0.3966598390515494,0.9119456249485993,0.6273103563724368,0.9704958378875364
1,1.1512209283076695,0.3357357020778945,0.7272489174786064,0.7338798300235986,0.6607344900310502,0.3075995760820506,0.6660613555606092,0.6337565839447002,0.6563837234765073,0.38139701370138485,0.8351466266847867,0.6378118916683847,0.8176926156534767,0.4363499158959507,0.8018630714550099,0.568791531950911,0.8458639948601109
1,1.8065653424825832,0.949544671988418,0.5129083760138838,0.8610698535579885,0.5131739172500999,0.5895779523652225,0.5155605278099369,0.6465148643994433,0.507696805125004,0.28276493743557385,0.5258524491675939,0.2974485169110857,0.5113157675852481,0.14092200010297237,0.4915259404314379,0.05971828651564007,0.5506529789630522
1,0.8768717154582818,0.2533383333463536,0.5674469547842924,0.6770446410557829,0.4752307551525243,0.3431132125925922,0.6312649715250594,0.6209084934307155,0.5679070143947526,0.37062863674047164,0.9225586984588926,0.6182821501324206,0.9019008181891014,0.4126786314651155,0.8539906431923167,0.5972357608281108,0.8169902698267192
1,0.9321165945908174,0.26558400139820265,0.4398077551952601,0.7476113357307016,0.48386318064780054,0.3438742131483643,0.7713133727095463,0.6794427597785941,0.7483947307670924,0.35767729263113507,0.7588258510765562,0.6304105872984828,0.7195414326353461,0.39718299280471603,0.8985194055265799,0.6026995697113373,0.9028577044485753
1,0.9927385052487745,0.3322326963858552,0.6604581029382576,0.7052506415011751,0.6364913830096135,0.3741529154358619,0.69219539370117,0.6301540097510362,0.7318320459836463,0.3562646423387895,0.8630088537135953,0.5947811440181848,0.861990492058595,0.38875642607437566,0.9634412016084593,0.6239910356239421,0.9415352675332004
1,1.885459710217917,0.1490072300043238,0.5240219525744301,0.07852110053790401,0.5349191111824908,0.3584520672884046,0.498207298633839,0.37642925962218043,0.5194953536796946,0.735477438449581,0.479197663420166,0.6510091867644723,0.46707860410939267,0.87562924329493,0.47250185209282264,0.850262315250879,0.5012393496100179
1,0.8636026430520203,0.2638065553821741,0.6469791153145785,0.6921666500037315,0.678010669589079,0.37091437269032,0.7033903090927748,0.6130387326632907,0.6902295149890298,0.3571828508995645,0.8771622654641036,0.6066345100123607,0.842206529175126,0.3595767516954581,0.9292729004501423,0.6496574600527215,0.935500890137516
1,1.23400568474545,0.2909303256091989,0.5829335324066768,0.6994764493579018,0.5853363372480859,0.3063972542655934,0.754406013148735,0.6903203594705539,0.7235085970677639,0.4258898928636483,0.897790064410193,0.5602149766126118,0.8097891411439144,0.41148370136511053,0.9039402586112675,0.5791253632374975,0.864010269841445
0,0.4430041995648706,0.3469550071046126,0.1662265299718495,0.6531193329650842,0.0926804505218756,0.4312617456324046,0.482821639372106,0.5734063017670373,0.4348261833210496,0.3705484842290124,0.7042118524379395,0.6426347633052363,0.6736652325112643,0.38751280884876255,0.9575194603743915,0.6148921572712176,0.9134085300699559
1,0.9366888788632686,0.2572393131003451,0.48345410077993184,0.6935842838864595,0.5587101456508469,0.33305224791659077,0.6262049425871875,0.6696366755120754,0.6505548945894637,0.3732744744528897,0.738907336299238,0.6468855593074352,0.6701565195079274,0.37025585541173434,0.8260412298049109,0.6276473527347909,0.8317987404964555
1,1.3954011866526081,0.13814293799988542,0.49534683589261613,0.14824307572685244,0.4909283209394919,0.37802267224610875,0.5279518596576867,0.41477947019406713,0.4796154870791956,0.7462935178624881,0.4549934751365421,0.7038090013151725,0.501514722118587,0.9109022454209498,0.4661001116597666,0.9000691122397461,0.49185175165931827
1,1.9016000005188611,0.10655503008538104,0.5060334280448651,0.12530321557376967,0.46841461641222426,0.3857388684432784,0.4671720972637365,0.4260285919877033,0.5408967699059534,0.6580585857525642,0.5976536212754906,0.6853126114242717,0.4799355067518132,0.881704232760661,0.5509908595878732,0.8710292562298341,0.5622265421582883
0,0.4397519537510167,0.3724418075931678,0.15423548730913034,0.6466815139417201,0.09320583728089456,0.3812540072006727,0.4294412798690874,0.6127721156702225,0.45812929854460416,0.39347217368348086,0.6475368891625717,0.5570607616436364,0.6517343334811099,0.3992466148000416,0.801443863129953,0.5744678857925721,0.8427308187733125
1,1.2777911932192314,0.9348800479827227,0.43852847182559446,0.9482123660049877,0.4511364085484043,0.6413972400478667,0.5342267063013487,0.596643363975045,0.5260615728850496,0.32494963656511344,0.5697442896953646,0.3227601641028627,0.4625462560474885,0.07456838715515562,0.5336885369601759,0.10743570722074193,0.4420284197054499
1,2.3385792915659036,0.9039199914140154,0.5765807871384321,0.9215681319129987,0.48893298739038366,0.6091120398944583,0.5762697735607077,0.5531156013578378,0.49523727463103034,0.2766609500052619,0.5200269101218858,0.2573610602775198,0.46092516821739293,0.1283957698409321,0.512023209731674,0.05388520859981284,0.516880783798596
1,0.8374668753494022,0.2732124243252333,0.44896200599758745,0.655243107694752,0.3993479669862713,0.3723287518997517,0.72766610757614,0.6294483789165732,0.7041627808621664,0.40038656469065315,0.782468515906019,0.568714718633186,0.7645696421144353,0.39085712084214663,0.8045888257395606,0.5821808246617708,0.8515114414143716
1,1.2307492486425988,0.28329567939553063,0.6251276292489055,0.6703456292686837,0.711398388912044,0.37542035491008485,0.7360189266060883,0.6411201990841547,0.7349845820405082,0.3724471482927996,0.9136367819202595,0.6448677156716842,0.9359298646370431,0.41057787577833516,0.8918212731231981,0.5608578550781319,0.8600701932395296
1,1.146275092274852,0.3099558925098277,0.530183312789411,0.6511843220544326,0.543008129937922,0.37189143566919447,0.7280201327464864,0.6582408769659541,0.7647146382641279,0.44503992718588764,0.6951355162266202,0.5983707536459584,0.7264556563131387,0.43376777757975193,0.8583709366513652,0.5804533252721256,0.8279341870634229
1,1.1577161227589658,0.28789031227120393,0.6149391198040765,0.7365051741159507,0.6632599890226614,0.30367930919326525,0.6447345337840896,0.6029531896673102,0.5932201483935424,0.4162228527681384,0.7952974971076805,0.5738271441678875,0.730826386508204,0.4330405369315535,0.9001168424067711,0.5776051121117644,0.8739530758460021
0,0.3175322707084093,0.3612107315019571,0.21921326870284308,0.619485462686682,0.23247639717966004,0.37978369184164507,0.5191353549292699,0.5842421870298229,0.4681157270786163,0.3891903264410894,0.6894401298760927,0.633379107720247,0.6500771162979488,0.37412849265433895,0.8316727348298582,0.5766322712965493,0.8765589542382457
1,1.7464156092238092,0.8616805433791539,0.5372060147843037,0.8772601261388526,0.5548445375959494,0.611734192882088,0.585446801732544,0.5846997935791622,0.556158367752847,0.31303587538232025,0.4588823720730083,0.29238030718569913,0.49029384694221223,0.14659288251052585,0.4325430394854546,0.0891417433105686,0.5283603236299466
1,0.8987458875011726,0.3480252122488933,0.6153981807917325,0.7020151207139687,0.5869134710413326,0.33740099239395777,0.6256182244789011,0.6363911376587144,0.6107168578948938,0.3869854087663639,0.7038752001596823,0.6083267688360785,0.7384538519199941,0.4459499245962788,0.9150551568775398,0.5785297990633093,0.8388398428061627
1,1.6168451028011088,0.8674461333654248,0.43203392931672857,0.8563208781950262,0.474752123482052,0.5566476669983138,0.5814234744581731,0.6174623942312256,0.4999075681330017,0.32659157291927976,0.5318277647239851,0.26395785928222654,0.49875226606199324,0.07617234240920734,0.49169664032885124,0.07912953032836793,0.5060085185724349
1,1.5936247390582166,0.11715357965267573,0.5269349666782885,0.08227113840435736,0.49606794757525374,0.42346328404923744,0.5472616025000948,0.440871518550889,0.542239286798398,0.65074273605142,0.5159085360546927,0.7491950964251199,0.5336701790388474,0.9013351152306829,0.4893558384366732,0.8748382147640228,0.4290912480931753
0,0.481705151345769,0.3493961633205081,0.14529736278195665,0.6936042655835297,0.1965432695604765,0.4493463342921615,0.41729146769760755,0.5883245696731348,0.4702694135462764,0.3522192985654538,0.624229942467861,0.5896378153630084,0.59420150751865,0.44926425565031747,0.899245700133239,0.6278598883106653,0.8956101644220875
1,0.8101242922714479,0.3270435760612877,0.6501077194010046,0.6906286300818891,0.6808444814300074,0.3998592351853673,0.742525863518239,0.6155662788446014,0.7635925688425518,0.42871427171267656,0.7030117129384692,0.5795237404915644,0.7063171155390328,0.444475321758112,0.8213415303658061,0.6109180388803866,0.8006938034885273
0,0.7285176927100092,0.3144128893358913,0.17236547338884892,0.6385840266503875,0.14966212651695665,0.4177142542981813,0.40707947337665173,0.627542181460253,0.4396584179220618,0.4104872896446149,0.6907227026088616,0.6242263619627068,0.6610353408750761,0.42761750639220797,0.7691985675349787,0.5723969313215949,0.7642207238761396
1,1.1329846544521658,0.2582283231248597,0.4592946172262176,0.6623766590094997,0.4677354670774416,0.38924145131343185,0.5729850373144031,0.6016619846153287,0.5686935826035695,0.4131637610158003,0.7278464141991797,0.5855221808365838,0.7570130540368166,0.3967502384621256,0.8320833621225948,0.5906015220945402,0.7566476646851218
1,1.5048324751601339,0.08535085076926309,0.47521926612255627,0.14989598644501323,0.4440703965851928,0.3962919671718051,0.48062494255946303,0.4089355235378315,0.4540216467728371,0.6963497279260329,0.5153599655549683,0.6793874748785473,0.5399017308886567,0.852030139958099,0.4979009038984462,0.9246245230516303,0.5331820436543077
1,1.3743292312653164,0.8890499448430571,0.5541981140131804,0.891567580765153,0.4669881056156986,0.5817086758002352,0.5284345375200276,0.596896142374913,0.4203848702809972,0.3394200611749485,0.5041776761015325,0.3310826280077938,0.5212249114145472,0.07784999788465104,0.5356581174173509,0.09096737122866771,0.48923700087104827
1,1.63519950496375,0.8583996412615955,0.4524149777275356,0.9401712982117403,0.5621161761130089,0.5588947861372655,0.4541543984214716,0.5530579002616214,0.5209020633589261,0.32215325238737325,0.48660139922399304,0.29547299233452984,0.45396878406295227,0.12268202729098175,0.501613528541468,0.0994236830696154,0.5548815890334681
1,1.0491634060943273,0.2814083730913339,0.5810915613235855,0.7078189781348236,0.5560209357290011,0.3786645120126867,0.7254967198933595,0.6102288116696978,0.7699301151198049,0.3651001455811518,0.7117688472138081,0.5842776273684336,0.697002950183946,0.4015848543730284,0.955180240088952,0.6245671460026182,0.8802597272869963
1,1.6522656765048649,0.9262280406016743,0.5732080065327433,0.9220445011352476,0.5184314369158812,0.6465246897019505,0.44670392206135995,0.5582705907031263,0.5613683451748352,0.34770465665268047,0.5245104633268319,0.3041006789562579,0.505334572754442,0.056734374201813376,0.4763072367248652,0.051084706898636326,0.5206642784977779
1,1.1130412405362984,0.2851729884281838,0.4765658873497027,0.7352518099203531,0.4444814513369877,0.348030338332328,0.7598676429785339,0.6071952495611619,0.7506951918548246,0.35068024908752854,0.8901535378998283,0.6106279371840505,0.8856899178943957,0.4330840977356378,0.821101466743135,0.5769929204579838,0.7572400726062414
1,1.4075867203024979,0.9326180569424527,0.514461330989626,0.93689177651361,0.4771165040572546,0.6076178191110219,0.5119844761488317,0.5944930064354105,0.49840295029856446,0.27529414945762604,0.43384498060217813,0.3408180907551712,0.5597603085885793,0.1103875979743173,0.42253165699523976,0.07072518435136252,0.4675319035749461
1,1.2766349519614109,0.09855160377987987,0.4513780817804711,0.12698376488324803,0.4999318183803664,0.35795396888968023,0.49645979276533825,0.4141899943089919,0.5517588835441729,0.744121487129032,0.48630831082849124,0.7135768213161987,0.5178608482707365,0.8966823619685476,0.5752362988086093,0.8981987728658952,0.5601091293534768
1,1.851737515245489,0.9247918656615227,0.5191838266422215,0.9332920987654187,0.5458410258470262,0.579343230799642,0.46579253499203643,0.6114294902063742,0.4727442629519369,0.311549696868795,0.4935541278972529,0.3388874539392738,0.5366708457330952,0.09783452251895003,0.4706855637333018,0.11444837454144742,0.4657836331751643
1,0.9554921683716218,0.27212096000855474,0.6470853755611936,0.6992444610770949,0.6539258009211227,0.32859374019732973,0.6431827302880913,0.6523563142187734,0.6818577400091105,0.43294828202646596,0.812797409394706,0.6348648393020754,0.8097828797711508,0.42104817676311207,0.7969096856942675,0.5979862810507173,0.8245237852725588
1,1.3528366598579828,0.8693129497616812,0.5144943665407513,0.9080774423632241,0.4281538437440024,0.6089823712335882,0.4640337493303959,0.6102569968704387,0.5105619383031584,0.3407888600956505,0.45872850997381376,0.27675556640121524,0.5101626054116486,0.06726045055067731,0.47705439804880745,0.10135434789616479,0.5142560348771921
1,1.4892968805726279,0.9076712568171809,0.47875232365316456,0.8784656878289617,0.5424124681261695,0.6469857075229627,0.48833185266566076,0.5813127674433298,0.43087346116514696,0.26420622734701876,0.5437313261489494,0.3275392809012374,0.5884001382387449,0.09544249752261039,0.58902556189042,0.058741724100411424,0.45482288029631496
1,1.230990766340894,0.2886350608610471,0.5541555842575177,0.7096275801986156,0.5709868486226095,0.3420452284791058,0.5801046641877065,0.6011214229276821,0.5909385889557757,0.4060160080174553,0.7078609872343412,0.60590894557989,0.7474415794520244,0.39666751920267224,0.8122443026336781,0.5612058012794668,0.8135782161038365
1,0.969187500294438,0.2578689017900645,0.6209163754239246,0.6536217744067034,0.6201849724988302,0.38092089620245045,0.7292877239733004,0.6531799372158156,0.7598450962584331,0.3508655686529784,0.849555309828275,0.6349287330198587,0.7761879142822469,0.41224960961763135,0.7990584650608963,0.5625087986161855,0.8449619337970862
0,0.3344141627730977,0.3243019023791539,0.182517121043145,0.6400695203712647,0.18254330393593973,0.3908325687683352,0.4510614813589127,0.6444051734334252,0.4869874156027123,0.41688364539676015,0.601358740457204,0.6394924682651635,0.6043340656376356,0.4430423518579652,0.8919045498537825,0.649813532192483,0.7979433195274722
0,0.47233561594731593,0.3505097193859216,0.1898388968797844,0.6217466865103864,0.16495751081046936,0.441976106564302,0.4572246301671901,0.5789692610420882,0.41684764688375775,0.43246174233080875,0.6012878360487762,0.6294987646006515,0.6222007804725989,0.36448194863528116,0.8624960076146364,0.6140454273359877,0.8389467385706605
1,2.479890527961877,0.9481700227745006,0.5231371143003796,0.8805034636906437,0.46697512619543924,0.5569870555796104,0.4975795681736513,0.5924354930166322,0.45716327259797823,0.3231652241378967,0.5110149059832834,0.347919598147146,0.4576546189055406,0.05942886271128636,0.5385201299223497,0.09866552852217704,0.5084862292996074
1,2.0976290437418976,0.8849652177667146,0.5649030473120672,0.9493699630401458,0.5325516682576137,0.5861952220665442,0.5736855138700407,0.6230904787304904,0.49842741162721615,0.33494445823285074,0.48527333867912903,0.2514931927803896,0.5522387669652294,0.10731559696477783,0.5163011569201374,0.10125018513436093,0.514405174479607
1,1.2478022877218762,0.3078833831159556,0.6531791379973391,0.652140683389853,0.6805582957172672,0.3836512086501136,0.6669510095589243,0.6650278963520522,0.6510503607242748,0.3667878337358015,0.7481865436334793,0.5526714535957582,0.6689114526107826,0.44656394558635526,0.8543146018919472,0.570603938138269,0.9126553140223505
1,1.7545030426222659,0.08824114551865544,0.5248350595085747,0.09824319446652156,0.5550797378189717,0.35772551596963686,0.49411504104685067,0.3572098381785108,0.43224632829352017,0.7299316449545383,0.4931097642341593,0.7461147101212776,0.4954203450127921,0.9210257271814751,0.5211362355393514,0.8501429120375287,0.424361177123747
1,1.8342628954201798,0.1225118262768174,0.4820131236188524,0.09737110639610132,0.457515278407888,0.43559084516920626,0.5208970807456792,0.3732076498303602,0.4982956566752953,0.6552703905544676,0.4893737529923796,0.6861335596264025,0.5794510191389156,0.9353667998619261,0.5466277101802831,0.874533510708084,0.5283357977070425
0,0.3323486569715589,0.3900254202708263,0.18930792446225128,0.6395789524406967,0.11940527691908995,0.3965708503870663,0.4154013216316877,0.5763294487857868,0.4453922662057564,0.4076136638592781,0.6250440249256507,0.6410490059270149,0.6857804807463259,0.4359555173089694,0.8755514582895787,0.5651415125529373,0.8719056141943408
0,0.44190184213173217,0.30905613322020203,0.1166476991512066,0.6946012790151054,0.11809089467589837,0.35426486827554027,0.4976656600058514,0.5549065359513192,0.42711253724702447,0.3728949218871433,0.6615897499887009,0.6450310740938324,0.6518060605983979,0.3666233326562395,0.8017461391190797,0.6262249290432066,0.8561738164186202
1,2.420702412865348,0.8947004408937009,0.4192590136057633,0.9073946403619955,0.5455913341286213,0.6305639540627588,0.46921043984838645,0.6088127812025964,0.4348375514886764,0.33522015564475355,0.5118118307822086,0.2679972480126927,0.41480380141743944,0.06961266435146111,0.5534420569053646,0.12087527539908569,0.5022836307983883
